composition,coop_rate,winning_strategy
"[3, 4, 2, 2, 1, 3, 1, 1, 4, 4]",150.9264,['EvolvedANNNoise05']
"[0, 5, 1, 0, 0, 1, 4, 3, 3, 4]",175.09750566893425,['SecondByRichardHufford']
"[2, 0, 2, 4, 1, 5, 3, 5, 2, 2]",164.22041420118344,['EvolvedANNNoise05']
"[1, 4, 5, 5, 4, 5, 0, 2, 1, 1]",160.0841836734694,['Raider']
"[3, 5, 4, 4, 3, 5, 4, 3, 1, 0]",160.2685546875,['EvolvedANNNoise05']
"[4, 1, 0, 3, 1, 2, 4, 1, 4, 5]",155.2944,['EvolvedANNNoise05']
"[3, 4, 5, 3, 4, 4, 1, 1, 0, 4]",158.243757431629,['EvolvedANNNoise05']
"[1, 0, 5, 4, 1, 1, 5, 3, 3, 3]",150.98224852071007,['EvolvedANNNoise05']
"[4, 0, 1, 0, 0, 2, 0, 5, 5, 4]",163.46031746031747,['SecondByColbert']
"[2, 4, 3, 5, 4, 5, 4, 0, 0, 2]",159.30202140309154,['EvolvedANNNoise05']
"[1, 0, 3, 4, 0, 0, 1, 4, 1, 3]",156.68512110726644,['Raider']
"[0, 4, 1, 2, 2, 0, 5, 3, 0, 0]",163.82698961937717,['EvolvedANNNoise05']
"[1, 2, 5, 3, 1, 0, 3, 4, 5, 0]",151.43576388888889,['Raider']
"[0, 2, 5, 1, 5, 5, 3, 1, 5, 4]",151.03329864724245,['GrudgerAlternator']
"[3, 2, 4, 4, 5, 0, 3, 3, 1, 3]",137.51020408163265,['SecondByRichardHufford']
"[4, 4, 3, 4, 5, 2, 5, 0, 0, 0]",142.45404663923182,['EvolvedANNNoise05']
"[4, 2, 0, 1, 1, 4, 1, 5, 0, 4]",174.77272727272728,['EvolvedANNNoise05']
"[5, 0, 3, 2, 5, 4, 0, 5, 1, 4]",144.576694411415,['SecondByRichardHufford']
"[5, 4, 5, 5, 4, 5, 1, 0, 2, 0]",145.6576482830385,['EvolvedANNNoise05']
"[5, 0, 3, 5, 5, 1, 3, 4, 2, 0]",129.55357142857142,['EvolvedANNNoise05']
"[4, 3, 2, 5, 2, 1, 3, 3, 5, 3]",146.61290322580646,['EvolvedANNNoise05']
"[0, 2, 2, 0, 5, 0, 4, 0, 3, 5]",139.34240362811792,['GrudgerAlternator']
"[3, 4, 0, 1, 1, 2, 3, 4, 0, 5]",175.5500945179584,['EvolvedANNNoise05']
"[3, 2, 2, 1, 3, 3, 2, 4, 0, 4]",158.90972222222223,['EvolvedANNNoise05']
"[5, 5, 0, 4, 1, 3, 0, 1, 3, 1]",148.1852551984877,['EvolvedANNNoise05']
"[1, 4, 1, 4, 0, 4, 4, 0, 0, 3]",177.9251700680272,['EvolvedANNNoise05']
"[3, 4, 0, 2, 5, 1, 3, 5, 2, 3]",147.94897959183675,['SecondByRichardHufford']
"[3, 0, 1, 4, 1, 2, 2, 5, 4, 3]",157.0832,['EvolvedANNNoise05']
"[2, 3, 1, 2, 0, 5, 2, 4, 2, 4]",173.4944,['EvolvedANNNoise05']
"[5, 4, 4, 5, 3, 2, 5, 3, 5, 5]",147.9512195121951,['EvolvedANNNoise05']
"[4, 2, 3, 4, 4, 0, 3, 0, 2, 0]",125.61570247933884,['EvolvedANNNoise05']
"[3, 4, 0, 4, 1, 3, 2, 3, 0, 5]",172.7664,['EvolvedANNNoise05']
"[5, 0, 0, 3, 0, 1, 3, 2, 4, 4]",162.8285123966942,['EvolvedANNNoise05']
"[5, 1, 0, 3, 5, 5, 5, 3, 4, 1]",145.8291015625,['EvolvedANNNoise05']
"[1, 0, 5, 1, 5, 1, 1, 1, 5, 1]",135.75736961451247,['GrudgerAlternator']
"[5, 0, 3, 1, 4, 1, 5, 1, 4, 5]",136.33174791914388,['EvolvedANNNoise05']
"[4, 1, 0, 1, 2, 4, 2, 1, 1, 5]",159.07709750566895,['EvolvedANNNoise05']
"[2, 0, 5, 1, 4, 4, 2, 2, 5, 4]",144.06896551724137,['GrudgerAlternator']
"[4, 1, 2, 4, 0, 0, 2, 1, 0, 5]",159.22714681440442,['EvolvedANNNoise05']
"[4, 5, 3, 2, 4, 4, 0, 4, 1, 0]",154.3923182441701,['SneakyTitForTat']
"[4, 5, 4, 4, 0, 4, 0, 1, 5, 5]",149.5419921875,['Raider']
"[0, 3, 2, 1, 2, 1, 1, 0, 0, 4]",169.62755102040816,['EvolvedANNNoise05']
"[4, 3, 2, 3, 5, 1, 1, 0, 0, 4]",139.99432892249527,['SecondByRichardHufford']
"[3, 4, 2, 3, 5, 5, 5, 4, 1, 5]",158.52666179693207,['EvolvedANNNoise05']
"[5, 3, 5, 4, 2, 0, 4, 2, 1, 1]",142.19067215363512,['EvolvedANNNoise05']
"[4, 0, 2, 2, 3, 1, 0, 4, 0, 5]",144.22448979591837,"['DefectorHunter', 'SecondByRichardHufford']"
"[2, 4, 1, 3, 4, 2, 4, 0, 5, 2]",140.7928669410151,['EvolvedANNNoise05']
"[1, 4, 3, 2, 5, 4, 3, 1, 5, 5]",148.0771349862259,['EvolvedANNNoise05']
"[4, 4, 3, 5, 1, 3, 5, 3, 0, 5]",166.0752984389348,['EvolvedANNNoise05']
"[4, 1, 3, 5, 2, 3, 1, 4, 0, 2]",153.52,['EvolvedANNNoise05']
"[5, 1, 2, 2, 0, 0, 1, 0, 5, 3]",139.18005540166206,['EvolvedANNNoise05']
"[0, 3, 4, 4, 4, 1, 0, 2, 1, 4]",152.5444234404537,['SecondByRichardHufford']
"[5, 3, 1, 3, 1, 0, 1, 2, 5, 1]",143.03719008264463,['EvolvedANNNoise05']
"[2, 1, 4, 2, 4, 4, 5, 5, 0, 5]",158.2265625,['EvolvedANNNoise05']
"[5, 4, 3, 4, 0, 0, 5, 1, 5, 0]",153.5980795610425,['EvolvedANNNoise05']
"[4, 3, 0, 1, 2, 3, 5, 3, 4, 2]",160.27846364883402,['EvolvedANNNoise05']
"[1, 0, 2, 3, 5, 0, 2, 1, 5, 2]",120.84580498866214,['GrudgerAlternator']
"[1, 3, 0, 1, 4, 3, 1, 3, 0, 0]",163.0,['EvolvedANNNoise05']
"[2, 1, 4, 5, 4, 5, 2, 2, 1, 5]",153.26326742976067,['EvolvedANNNoise05']
"[2, 3, 3, 4, 5, 2, 3, 2, 2, 5]",146.27991675338188,['EvolvedANNNoise05']
"[1, 5, 4, 1, 1, 3, 2, 5, 5, 0]",164.16186556927298,['Raider']
"[4, 4, 0, 2, 0, 0, 0, 4, 2, 5]",164.22675736961452,['Raider']
"[4, 4, 3, 5, 3, 2, 3, 5, 2, 2]",151.65013774104682,['EvolvedANNNoise05']
"[2, 1, 1, 1, 5, 3, 4, 5, 2, 0]",146.69618055555554,['EvolvedANNNoise05']
"[5, 4, 0, 2, 5, 0, 3, 0, 4, 3]",129.02662721893492,['EvolvedANNNoise05']
"[0, 5, 3, 0, 3, 0, 0, 0, 3, 5]",151.90858725761774,['GrudgerAlternator']
"[3, 5, 4, 5, 2, 3, 3, 1, 4, 2]",149.783203125,['EvolvedANNNoise05']
"[4, 0, 1, 3, 5, 5, 0, 2, 2, 5]",144.70781893004116,['SecondByRichardHufford']
"[3, 1, 3, 5, 4, 5, 4, 0, 0, 5]",154.23444444444445,['EvolvedANNNoise05']
"[3, 5, 3, 2, 3, 1, 5, 2, 1, 4]",155.22116527942924,['EvolvedANNNoise05']
"[5, 5, 3, 2, 1, 2, 2, 1, 2, 1]",149.96354166666666,['EvolvedANNNoise05']
"[3, 5, 5, 3, 4, 4, 4, 0, 1, 4]",156.59504132231405,['EvolvedANNNoise05']
"[2, 1, 4, 0, 1, 3, 5, 0, 4, 4]",156.66666666666666,['GrudgerAlternator']
"[4, 4, 5, 3, 4, 0, 0, 2, 3, 3]",136.0127551020408,['Raider']
"[5, 3, 1, 0, 0, 0, 3, 0, 2, 3]",152.37370242214533,['Raider']
"[2, 3, 5, 2, 2, 5, 1, 4, 3, 2]",158.26278240190248,['EvolvedANNNoise05']
"[5, 5, 0, 4, 1, 5, 0, 0, 0, 5]",165.5168,['EvolvedANNNoise05']
"[4, 0, 2, 5, 4, 5, 1, 3, 3, 5]",145.9345703125,['SecondByRichardHufford']
"[3, 2, 0, 3, 3, 0, 0, 4, 4, 0]",136.89750692520775,['Raider']
"[5, 5, 3, 5, 4, 3, 1, 1, 4, 4]",142.0065306122449,['EvolvedANNNoise05']
"[4, 2, 2, 5, 2, 3, 5, 3, 1, 1]",155.99362244897958,['EvolvedANNNoise05']
"[1, 5, 2, 3, 3, 5, 0, 0, 3, 5]",154.67489711934155,['Raider']
"[4, 5, 3, 5, 5, 4, 2, 0, 0, 1]",151.10582639714625,['EvolvedANNNoise05']
"[5, 1, 3, 3, 2, 2, 3, 1, 3, 5]",144.4783163265306,['EvolvedANNNoise05']
"[3, 5, 3, 5, 1, 1, 2, 4, 5, 4]",152.31313131313132,['Raider']
"[0, 3, 1, 5, 4, 2, 2, 4, 3, 4]",148.31505102040816,['SecondByRichardHufford']
"[5, 1, 1, 0, 4, 4, 3, 1, 0, 5]",151.48611111111111,['DefectorHunter']
"[0, 3, 2, 3, 5, 5, 5, 0, 0, 1]",161.86458333333334,['EvolvedANNNoise05']
"[2, 4, 4, 4, 2, 3, 1, 0, 3, 5]",149.24107142857142,['Raider']
"[4, 3, 4, 3, 1, 4, 2, 5, 1, 4]",162.5525494276795,['EvolvedANNNoise05']
"[3, 0, 2, 3, 4, 1, 0, 2, 0, 2]",132.42906574394465,['DefectorHunter']
"[4, 1, 4, 1, 5, 2, 5, 0, 3, 5]",138.89777777777778,['EvolvedANNNoise05']
"[5, 0, 3, 0, 3, 1, 3, 5, 2, 4]",143.89201183431953,['SecondByRichardHufford']
"[4, 1, 1, 5, 1, 5, 3, 5, 4, 2]",161.86992715920917,['EvolvedANNNoise05']
"[4, 5, 5, 5, 0, 0, 5, 1, 2, 3]",155.45888888888888,['EvolvedANNNoise05']
"[1, 3, 3, 2, 4, 1, 4, 0, 3, 0]",143.0612244897959,['GrudgerAlternator']
"[4, 0, 3, 0, 3, 1, 4, 0, 0, 3]",135.39197530864197,['DefectorHunter']
"[5, 2, 3, 5, 1, 5, 5, 1, 2, 5]",159.42474048442907,['EvolvedANNNoise05']
"[5, 0, 0, 4, 0, 5, 3, 5, 2, 4]",175.21173469387756,['EvolvedANNNoise05']
"[4, 4, 3, 2, 5, 5, 5, 3, 0, 2]",157.1386593204775,['EvolvedANNNoise05']
"[1, 5, 4, 5, 3, 0, 2, 5, 2, 2]",151.69916765755053,['Raider']
"[0, 4, 1, 4, 5, 2, 2, 5, 4, 0]",146.3127572016461,['EvolvedANNNoise05']
"[1, 4, 2, 1, 0, 2, 0, 2, 4, 0]",158.5546875,['Raider']
"[1, 3, 0, 5, 0, 2, 4, 1, 5, 1]",157.64462809917356,['EvolvedANNNoise05']
"[5, 1, 4, 2, 3, 1, 3, 3, 0, 1]",137.2797731568998,['DefectorHunter']
"[0, 4, 3, 0, 4, 0, 4, 4, 3, 1]",153.8468809073724,['GrudgerAlternator']
"[1, 2, 3, 2, 5, 2, 4, 1, 4, 2]",141.17603550295857,['GrudgerAlternator']
"[2, 4, 2, 5, 3, 4, 1, 1, 5, 5]",145.1494140625,['EvolvedANNNoise05']
"[4, 1, 0, 0, 4, 5, 5, 0, 4, 2]",148.3216,['SecondByRichardHufford']
"[3, 1, 0, 2, 2, 1, 4, 1, 4, 1]",146.05817174515235,['EvolvedANNNoise05']
"[0, 1, 0, 0, 0, 5, 5, 0, 2, 0]",185.50887573964496,['SneakyTitForTat']
"[5, 0, 3, 0, 1, 5, 0, 3, 1, 5]",157.88846880907371,['SecondByRichardHufford']
"[1, 2, 0, 3, 3, 5, 3, 2, 4, 0]",151.12287334593572,['EvolvedANNNoise05']
"[0, 2, 4, 5, 3, 4, 2, 2, 5, 1]",145.1530612244898,['EvolvedANNNoise05']
"[1, 1, 3, 4, 0, 4, 2, 2, 2, 4]",161.66918714555766,['EvolvedANNNoise05']
"[3, 4, 0, 2, 5, 0, 3, 0, 5, 4]",131.6301775147929,['EvolvedANNNoise05']
"[1, 0, 5, 0, 5, 1, 1, 3, 2, 1]",142.37673130193906,['GrudgerAlternator']
"[3, 5, 1, 3, 3, 5, 4, 3, 3, 5]",159.72489795918366,['EvolvedANNNoise05']
"[5, 0, 0, 1, 1, 2, 3, 2, 1, 0]",157.16,['EvolvedANNNoise05']
"[5, 5, 0, 2, 0, 2, 3, 3, 3, 0]",166.80718336483932,['SneakyTitForTat']
"[4, 5, 1, 4, 4, 3, 1, 0, 4, 2]",139.61989795918367,['EvolvedANNNoise05']
"[5, 2, 2, 0, 4, 0, 4, 1, 1, 2]",130.02947845804988,['SecondByRichardHufford']
"[2, 3, 1, 0, 2, 4, 1, 1, 3, 4]",155.83219954648527,['Raider']
"[1, 0, 4, 3, 2, 2, 4, 4, 5, 1]",148.96153846153845,['EvolvedANNNoise05']
"[2, 4, 2, 2, 4, 0, 1, 3, 3, 1]",140.94628099173553,['Raider']
"[0, 5, 1, 5, 0, 0, 4, 1, 3, 3]",160.6301652892562,['EvolvedANNNoise05']
"[4, 0, 2, 5, 3, 4, 3, 3, 1, 2]",149.83676268861453,['EvolvedANNNoise05']
"[0, 1, 5, 1, 0, 4, 4, 2, 2, 2]",169.3673469387755,['EvolvedANNNoise05']
"[3, 1, 5, 0, 5, 4, 2, 1, 2, 2]",149.1808,['SecondByRichardHufford']
"[1, 0, 1, 1, 2, 2, 4, 2, 1, 2]",154.19921875,['EvolvedANNNoise05']
"[1, 3, 3, 1, 5, 4, 2, 3, 5, 2]",149.7907253269917,['GrudgerAlternator']
"[1, 3, 3, 3, 1, 2, 5, 3, 3, 2]",160.7440828402367,['EvolvedANNNoise05']
"[1, 2, 2, 3, 3, 3, 3, 5, 5, 0]",151.46502057613168,['EvolvedANNNoise05']
"[5, 5, 5, 3, 2, 2, 2, 1, 1, 4]",150.32444444444445,['EvolvedANNNoise05']
"[0, 4, 1, 4, 4, 0, 5, 5, 0, 4]",157.61865569272976,['EvolvedANNNoise05']
"[1, 1, 0, 1, 2, 2, 4, 5, 3, 2]",161.79818594104307,['EvolvedANNNoise05']
"[2, 3, 4, 0, 3, 4, 2, 0, 5, 5]",149.26913265306123,['GrudgerAlternator']
"[4, 5, 2, 5, 2, 4, 3, 1, 2, 4]",156.216796875,['EvolvedANNNoise05']
"[4, 0, 4, 4, 0, 0, 0, 0, 3, 4]",132.17174515235456,['EvolvedANNNoise05']
"[5, 2, 4, 0, 1, 1, 5, 0, 2, 4]",150.09027777777777,['SecondByRichardHufford']
"[5, 2, 0, 2, 1, 0, 1, 5, 2, 5]",159.6219281663516,['EvolvedANNNoise05']
"[5, 0, 3, 1, 2, 0, 5, 4, 3, 4]",147.66666666666666,['EvolvedANNNoise05']
"[4, 2, 5, 5, 4, 0, 2, 1, 0, 2]",134.664,['SecondByRichardHufford']
"[4, 1, 0, 3, 5, 4, 4, 5, 1, 2]",149.76337693222354,['EvolvedANNNoise05']
"[3, 2, 4, 1, 1, 0, 5, 0, 4, 1]",149.64172335600907,['EvolvedANNNoise05']
"[2, 0, 2, 5, 5, 4, 2, 2, 5, 4]",136.87408949011447,['SecondByRichardHufford']
"[1, 3, 2, 2, 3, 3, 3, 0, 3, 4]",150.07465277777777,['EvolvedANNNoise05']
"[3, 3, 5, 4, 0, 1, 4, 3, 4, 3]",155.66666666666666,['EvolvedANNNoise05']
"[0, 3, 5, 5, 3, 1, 2, 1, 4, 4]",142.51913265306123,['GrudgerAlternator']
"[4, 4, 3, 3, 2, 5, 5, 2, 1, 5]",163.19204152249134,['EvolvedANNNoise05']
"[5, 2, 3, 0, 0, 5, 0, 1, 0, 4]",162.4675,['SecondByRichardHufford']
"[3, 0, 5, 2, 4, 2, 5, 1, 0, 0]",139.3987603305785,['DefectorHunter']
"[0, 4, 0, 2, 3, 2, 5, 0, 2, 5]",156.35916824196596,['EvolvedANNNoise05']
"[2, 5, 3, 2, 3, 0, 4, 4, 4, 2]",150.92746730083235,['Raider']
"[5, 1, 2, 4, 5, 2, 0, 1, 5, 5]",129.19222222222223,['SecondByRichardHufford']
"[5, 3, 2, 2, 0, 0, 4, 5, 2, 1]",164.52777777777777,['EvolvedANNNoise05']
"[2, 5, 0, 1, 2, 5, 0, 3, 3, 4]",162.1952,['EvolvedANNNoise05']
"[4, 4, 4, 0, 3, 1, 3, 2, 3, 5]",147.69441141498217,['Raider']
"[4, 0, 4, 3, 5, 4, 3, 2, 0, 2]",144.12482853223594,['DefectorHunter']
"[1, 0, 2, 5, 3, 4, 2, 3, 0, 2]",155.35743801652893,['EvolvedANNNoise05']
"[1, 2, 1, 5, 1, 0, 1, 0, 3, 3]",137.34602076124568,['Raider']
"[1, 4, 1, 2, 5, 3, 5, 1, 5, 4]",146.23517169614985,['EvolvedANNNoise05']
"[4, 0, 2, 2, 4, 2, 5, 3, 5, 3]",142.00444444444443,['EvolvedANNNoise05']
"[1, 4, 5, 2, 5, 4, 2, 1, 5, 2]",149.94693028095733,['GrudgerAlternator']
"[1, 4, 4, 2, 1, 1, 3, 3, 1, 1]",163.17460317460316,['Raider']
"[4, 2, 0, 0, 2, 5, 5, 4, 2, 4]",168.52551020408163,['SecondByRichardHufford']
"[3, 2, 1, 4, 1, 2, 3, 0, 0, 0]",154.6484375,['EvolvedANNNoise05']
"[3, 5, 4, 0, 5, 1, 5, 1, 2, 2]",148.84566326530611,['GrudgerAlternator']
"[4, 3, 1, 1, 4, 2, 1, 0, 2, 2]",136.98,['EvolvedANNNoise05']
"[3, 1, 5, 4, 1, 5, 1, 1, 1, 0]",155.2396694214876,['EvolvedANNNoise05']
"[4, 2, 5, 2, 1, 0, 1, 2, 4, 3]",139.578125,['Raider']
"[1, 1, 2, 5, 1, 0, 3, 4, 0, 3]",160.7725,['EvolvedANNNoise05']
"[3, 1, 0, 4, 4, 4, 0, 5, 1, 3]",153.6256,['SecondByRichardHufford']
"[3, 3, 1, 1, 4, 2, 2, 1, 4, 0]",140.0702947845805,['EvolvedANNNoise05']
"[5, 0, 3, 3, 3, 4, 1, 5, 2, 4]",149.26777777777778,['EvolvedANNNoise05']
"[3, 2, 1, 1, 4, 2, 3, 0, 5, 4]",137.5536,['EvolvedANNNoise05']
"[1, 0, 5, 2, 2, 1, 2, 0, 2, 0]",141.6888888888889,['GrudgerAlternator']
"[0, 0, 4, 1, 4, 3, 2, 1, 1, 5]",153.79818594104307,['GrudgerAlternator']
"[0, 4, 0, 1, 1, 3, 4, 5, 0, 4]",184.72107438016528,['EvolvedANNNoise05']
"[1, 0, 3, 5, 0, 4, 3, 5, 5, 4]",159.10555555555555,['EvolvedANNNoise05']
"[2, 4, 0, 2, 3, 0, 3, 3, 2, 5]",152.76215277777777,['EvolvedANNNoise05']
"[1, 1, 1, 0, 4, 5, 0, 5, 2, 0]",160.398891966759,['SneakyTitForTat']
"[5, 3, 5, 4, 3, 0, 2, 1, 2, 2]",134.36762688614542,['EvolvedANNNoise05']
"[4, 0, 4, 2, 2, 1, 4, 0, 4, 0]",137.99092970521542,['EvolvedANNNoise05']
"[2, 2, 4, 1, 0, 1, 5, 3, 3, 4]",163.4624,['EvolvedANNNoise05']
"[3, 1, 4, 5, 3, 2, 0, 2, 1, 2]",141.4366729678639,['SecondByRichardHufford']
"[4, 4, 1, 3, 5, 5, 5, 4, 4, 5]",152.92,['EvolvedANNNoise05']
"[0, 0, 4, 3, 2, 3, 4, 3, 3, 2]",151.30555555555554,['EvolvedANNNoise05']
"[0, 5, 1, 4, 4, 0, 1, 1, 5, 3]",136.10416666666666,['SecondByRichardHufford']
"[1, 0, 2, 4, 5, 1, 3, 5, 0, 1]",137.05785123966942,['SecondByRichardHufford']
"[4, 3, 5, 3, 2, 0, 4, 2, 5, 4]",143.9306640625,['EvolvedANNNoise05']
"[3, 2, 5, 0, 2, 4, 0, 4, 1, 0]",158.40136054421768,['SneakyTitForTat']
"[1, 2, 0, 1, 0, 0, 4, 3, 0, 3]",186.96428571428572,['EvolvedANNNoise05']
"[0, 1, 4, 1, 1, 3, 4, 4, 0, 2]",170.2725,['EvolvedANNNoise05']
"[2, 3, 0, 0, 2, 3, 2, 0, 3, 2]",152.62975778546712,['SneakyTitForTat']
"[0, 4, 5, 2, 4, 1, 0, 1, 4, 4]",146.864,['GrudgerAlternator']
"[5, 4, 0, 2, 5, 0, 0, 0, 3, 3]",123.23760330578513,['SecondByRichardHufford']
"[5, 4, 0, 3, 5, 5, 5, 3, 3, 3]",151.6983024691358,['EvolvedANNNoise05']
"[4, 2, 2, 3, 4, 0, 4, 5, 1, 0]",138.512,['EvolvedANNNoise05']
"[3, 0, 5, 4, 0, 4, 0, 2, 2, 5]",153.0224,['EvolvedANNNoise05']
"[3, 0, 2, 3, 3, 3, 4, 0, 0, 0]",142.08641975308643,['EvolvedANNNoise05']
"[0, 0, 0, 1, 5, 1, 4, 2, 2, 5]",136.24,['SecondByRichardHufford']
"[5, 3, 3, 0, 2, 4, 1, 2, 5, 2]",149.30589849108367,['SneakyTitForTat']
"[0, 3, 2, 4, 2, 4, 2, 0, 0, 2]",167.9556786703601,['EvolvedANNNoise05']
"[4, 1, 2, 3, 1, 2, 3, 1, 3, 3]",149.69565217391303,['EvolvedANNNoise05']
"[5, 5, 0, 5, 5, 3, 5, 4, 2, 4]",151.69113573407202,['EvolvedANNNoise05']
"[4, 4, 4, 5, 1, 5, 1, 3, 4, 2]",153.9329660238751,['EvolvedANNNoise05']
"[2, 4, 1, 4, 5, 4, 1, 1, 4, 2]",143.23979591836735,['EvolvedANNNoise05']
"[4, 3, 4, 5, 0, 0, 3, 0, 2, 5]",150.00147928994082,['EvolvedANNNoise05']
"[5, 1, 0, 2, 3, 2, 1, 3, 0, 3]",147.2475,['SecondByRichardHufford']
"[2, 2, 0, 5, 5, 2, 4, 1, 5, 0]",131.7026627218935,['EvolvedANNNoise05']
"[2, 3, 4, 3, 3, 0, 1, 1, 5, 0]",135.2520661157025,['Raider']
"[2, 0, 0, 5, 1, 1, 0, 2, 3, 5]",147.8725761772853,['SecondByRichardHufford']
"[4, 4, 4, 4, 3, 5, 0, 5, 0, 5]",161.20415224913495,['EvolvedANNNoise05']
"[1, 0, 5, 1, 0, 1, 1, 1, 3, 4]",145.39446366782008,['Raider']
"[1, 4, 4, 5, 1, 5, 5, 3, 3, 2]",163.00275482093664,['EvolvedANNNoise05']
"[3, 0, 1, 4, 0, 3, 4, 4, 1, 3]",173.53497164461248,['EvolvedANNNoise05']
"[3, 4, 5, 5, 4, 2, 0, 3, 3, 1]",143.10888888888888,['Raider']
"[1, 2, 1, 5, 4, 2, 4, 2, 3, 4]",144.02423469387756,['EvolvedANNNoise05']
"[2, 5, 5, 0, 0, 1, 5, 4, 4, 1]",168.76268861454048,['Raider']
"[5, 0, 0, 0, 1, 4, 5, 2, 0, 5]",173.6694214876033,['SecondByRichardHufford']
"[4, 5, 1, 5, 0, 2, 0, 5, 5, 5]",158.3330078125,['Raider']
"[0, 3, 3, 5, 1, 1, 0, 0, 3, 4]",142.35,['EvolvedANNNoise05']
"[2, 3, 3, 5, 5, 2, 0, 1, 1, 5]",147.46502057613168,['SecondByRichardHufford']
"[0, 0, 3, 1, 1, 0, 0, 1, 5, 4]",129.12444444444444,['GrudgerAlternator']
"[4, 1, 3, 3, 1, 2, 5, 3, 4, 4]",155.46666666666667,['EvolvedANNNoise05']
"[3, 3, 1, 5, 3, 4, 5, 5, 2, 5]",160.14197530864197,['EvolvedANNNoise05']
"[0, 4, 2, 3, 4, 1, 0, 1, 0, 4]",163.94736842105263,['SecondByRichardHufford']
"[4, 4, 5, 2, 0, 0, 3, 5, 0, 2]",159.9744,['Raider']
"[5, 1, 0, 5, 4, 1, 5, 2, 4, 1]",136.60714285714286,['EvolvedANNNoise05']
"[0, 3, 5, 5, 2, 4, 1, 1, 3, 0]",152.86284722222223,['EvolvedANNNoise05']
"[4, 3, 2, 3, 4, 3, 5, 2, 3, 0]",146.0499405469679,['EvolvedANNNoise05']
"[5, 5, 3, 2, 2, 5, 1, 1, 5, 3]",149.2939453125,['EvolvedANNNoise05']
"[3, 3, 0, 5, 0, 1, 0, 1, 4, 4]",148.88662131519274,['Raider']
"[5, 4, 3, 2, 1, 4, 1, 5, 5, 1]",156.71383975026015,['SneakyTitForTat']
"[2, 4, 2, 0, 5, 1, 2, 3, 1, 0]",149.5325,['DefectorHunter']
"[4, 5, 2, 5, 3, 0, 3, 4, 1, 3]",150.4488888888889,['EvolvedANNNoise05']
"[0, 3, 5, 1, 4, 0, 2, 2, 5, 2]",144.83159722222223,['GrudgerAlternator']
"[2, 0, 4, 1, 3, 1, 3, 3, 2, 0]",140.41828254847644,['EvolvedANNNoise05']
"[5, 2, 4, 5, 3, 2, 3, 5, 3, 1]",145.5188246097337,['EvolvedANNNoise05']
"[4, 0, 4, 4, 0, 1, 5, 5, 1, 4]",162.58035714285714,['EvolvedANNNoise05']
"[5, 1, 3, 1, 2, 5, 0, 2, 0, 2]",153.9047619047619,['EvolvedANNNoise05']
"[1, 0, 3, 4, 4, 4, 5, 4, 3, 2]",147.81666666666666,['EvolvedANNNoise05']
"[1, 4, 4, 5, 3, 2, 0, 4, 4, 4]",147.5608740894901,['Raider']
"[5, 2, 3, 0, 4, 0, 0, 2, 0, 4]",130.4175,['SecondByRichardHufford']
"[5, 1, 3, 5, 1, 0, 3, 2, 3, 5]",146.20663265306123,['EvolvedANNNoise05']
"[4, 2, 2, 4, 4, 0, 0, 1, 2, 3]",127.99380165289256,['SecondByRichardHufford']
"[1, 4, 3, 1, 3, 5, 4, 3, 0, 0]",171.58854166666666,['EvolvedANNNoise05']
"[2, 3, 0, 3, 5, 0, 5, 5, 4, 2]",142.4910820451843,['SecondByRichardHufford']
"[3, 5, 3, 4, 5, 1, 0, 3, 3, 0]",140.12345679012347,['Raider']
"[5, 4, 0, 2, 2, 0, 2, 3, 0, 4]",154.29752066115702,['EvolvedANNNoise05']
"[0, 3, 5, 3, 5, 4, 4, 2, 0, 0]",162.36094674556213,['GrudgerAlternator']
"[2, 2, 5, 5, 1, 2, 3, 0, 5, 0]",144.048,['EvolvedANNNoise05']
"[4, 3, 0, 0, 1, 3, 3, 5, 4, 1]",169.51215277777777,['SneakyTitForTat']
"[3, 0, 2, 3, 5, 2, 3, 3, 3, 2]",135.19230769230768,['SecondByRichardHufford']
"[4, 2, 5, 0, 4, 1, 1, 5, 4, 3]",141.6230677764566,['SecondByRichardHufford']
"[5, 4, 2, 4, 2, 1, 5, 5, 3, 0]",154.30176899063474,['EvolvedANNNoise05']
"[2, 0, 1, 5, 5, 4, 3, 0, 4, 2]",132.94970414201183,['SecondByRichardHufford']
"[2, 3, 0, 0, 3, 4, 5, 0, 4, 4]",154.4848,['SecondByRichardHufford']
"[3, 4, 4, 1, 0, 2, 2, 1, 1, 0]",160.77469135802468,['SneakyTitForTat']
"[4, 5, 0, 4, 3, 0, 4, 1, 0, 2]",148.07372400756142,['EvolvedANNNoise05']
"[4, 5, 0, 5, 4, 2, 5, 3, 3, 0]",147.67741935483872,['EvolvedANNNoise05']
"[1, 0, 5, 3, 1, 5, 3, 5, 3, 2]",159.64030612244898,['EvolvedANNNoise05']
"[0, 0, 5, 3, 3, 2, 2, 5, 2, 5]",148.9986282578875,['GrudgerAlternator']
"[4, 1, 5, 3, 0, 3, 5, 5, 5, 4]",160.48489795918368,['EvolvedANNNoise05']
"[4, 1, 1, 1, 5, 1, 5, 2, 1, 1]",131.72727272727272,['EvolvedANNNoise05']
"[5, 5, 0, 0, 4, 0, 4, 4, 5, 3]",147.01555555555555,['SecondByRichardHufford']
"[4, 2, 4, 2, 0, 4, 4, 4, 1, 5]",167.92111111111112,['EvolvedANNNoise05']
