,composition,coop_rate,winning_strategy
2674,"[4, 1, 0, 3, 4]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'InversePunisher']"
2675,"[0, 1, 5, 1, 2]",200.0,"['ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
2676,"[4, 0, 5, 3, 5]",200.0,"['FirstByDavis', 'OnceBitten', 'InversePunisher']"
2677,"[1, 3, 3, 5, 5]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
2678,"[5, 1, 3, 3, 4]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
2679,"[2, 2, 4, 0, 1]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
2680,"[4, 1, 3, 3, 4]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
2681,"[4, 0, 3, 0, 1]",200.0,"['FirstByDavis', 'OnceBitten', 'InversePunisher']"
2682,"[4, 5, 5, 1, 4]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
2683,"[3, 5, 5, 5, 1]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
2684,"[1, 4, 2, 1, 1]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
2685,"[0, 5, 1, 4, 2]",200.0,"['ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
2686,"[5, 3, 2, 0, 3]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
2687,"[0, 1, 2, 4, 0]",200.0,"['ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
2688,"[0, 4, 4, 0, 5]",200.0,"['ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
2689,"[4, 4, 5, 1, 2]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
2690,"[1, 2, 1, 1, 5]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
2691,"[2, 2, 3, 3, 5]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
2692,"[4, 1, 3, 5, 1]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
2693,"[0, 3, 3, 3, 1]",200.0,"['ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
2694,"[4, 1, 4, 3, 1]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
2695,"[3, 0, 3, 0, 1]",200.0,"['FirstByDavis', 'OnceBitten', 'InversePunisher']"
2696,"[0, 0, 3, 0, 2]",200.0,"['OnceBitten', 'InversePunisher']"
2697,"[2, 2, 1, 0, 0]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten']"
2698,"[0, 2, 4, 5, 0]",200.0,"['ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
2699,"[4, 5, 1, 1, 4]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
2700,"[1, 1, 4, 4, 0]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
2701,"[4, 4, 3, 1, 4]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
2702,"[5, 0, 1, 4, 4]",200.0,"['FirstByDavis', 'OnceBitten', 'InversePunisher']"
2703,"[0, 3, 2, 1, 2]",200.0,"['ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
2704,"[5, 0, 2, 0, 2]",200.0,"['FirstByDavis', 'OnceBitten', 'InversePunisher']"
2705,"[1, 2, 0, 4, 1]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'InversePunisher']"
2706,"[2, 4, 3, 3, 2]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
2707,"[2, 4, 0, 5, 2]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'InversePunisher']"
2708,"[2, 3, 2, 0, 5]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
2709,"[3, 5, 2, 1, 4]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
2710,"[5, 0, 5, 2, 4]",200.0,"['FirstByDavis', 'OnceBitten', 'InversePunisher']"
2711,"[0, 3, 3, 0, 3]",200.0,"['ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
2712,"[0, 4, 0, 2, 2]",200.0,"['ContriteTitForTat', 'InversePunisher']"
2713,"[1, 4, 3, 4, 5]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
2714,"[5, 4, 4, 5, 0]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
2715,"[5, 4, 1, 4, 1]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
2716,"[2, 4, 3, 3, 3]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
2717,"[2, 1, 3, 5, 4]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
2718,"[3, 1, 2, 4, 0]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
2719,"[0, 2, 4, 0, 3]",200.0,"['ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
2720,"[4, 2, 1, 5, 1]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
2721,"[5, 4, 2, 2, 1]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
2722,"[4, 0, 4, 1, 5]",200.0,"['FirstByDavis', 'OnceBitten', 'InversePunisher']"
2723,"[4, 4, 1, 0, 0]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten']"
2724,"[4, 0, 2, 5, 5]",200.0,"['FirstByDavis', 'OnceBitten', 'InversePunisher']"
2725,"[0, 5, 3, 0, 5]",200.0,"['ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
2726,"[0, 0, 1, 0, 0]",200.0,['OnceBitten']
2727,"[4, 2, 4, 2, 2]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
2728,"[5, 2, 2, 1, 4]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
2729,"[4, 1, 3, 4, 2]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
2730,"[4, 4, 0, 3, 2]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'InversePunisher']"
2731,"[1, 3, 2, 2, 2]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
2732,"[5, 1, 5, 3, 1]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
2733,"[5, 1, 1, 1, 5]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
2734,"[3, 3, 0, 2, 5]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'InversePunisher']"
2735,"[0, 1, 5, 1, 5]",200.0,"['ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
2736,"[3, 0, 4, 1, 2]",200.0,"['FirstByDavis', 'OnceBitten', 'InversePunisher']"
2737,"[3, 4, 4, 2, 4]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
2738,"[0, 1, 2, 3, 2]",200.0,"['ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
2739,"[5, 5, 0, 3, 5]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'InversePunisher']"
2740,"[3, 5, 4, 0, 5]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
2741,"[3, 5, 0, 2, 4]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'InversePunisher']"
2742,"[0, 1, 5, 5, 5]",200.0,"['ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
2743,"[1, 4, 2, 4, 1]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
2744,"[5, 2, 2, 0, 1]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
2745,"[1, 5, 4, 4, 4]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
2746,"[4, 3, 3, 2, 4]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
2747,"[4, 0, 1, 1, 5]",200.0,"['FirstByDavis', 'OnceBitten', 'InversePunisher']"
2748,"[4, 3, 1, 5, 5]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
2749,"[1, 5, 1, 4, 1]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
2750,"[2, 4, 5, 5, 1]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
2751,"[2, 0, 2, 1, 4]",200.0,"['FirstByDavis', 'OnceBitten', 'InversePunisher']"
2752,"[5, 3, 0, 1, 2]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'InversePunisher']"
2753,"[0, 4, 4, 1, 4]",200.0,"['ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
2754,"[5, 5, 5, 1, 4]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
2755,"[1, 2, 5, 4, 3]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
2756,"[2, 4, 4, 5, 4]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
2757,"[5, 5, 4, 2, 5]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
2758,"[1, 4, 4, 4, 1]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
2759,"[4, 1, 4, 0, 3]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
2760,"[1, 1, 1, 0, 1]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
2761,"[2, 1, 2, 0, 0]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten']"
2762,"[1, 0, 1, 3, 1]",200.0,"['FirstByDavis', 'OnceBitten', 'InversePunisher']"
2763,"[3, 0, 2, 1, 2]",200.0,"['FirstByDavis', 'OnceBitten', 'InversePunisher']"
2764,"[0, 3, 3, 2, 4]",200.0,"['ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
2765,"[2, 3, 0, 2, 4]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'InversePunisher']"
2766,"[4, 4, 2, 3, 4]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
2767,"[3, 4, 2, 3, 4]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
2768,"[0, 4, 4, 5, 3]",200.0,"['ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
2769,"[5, 2, 2, 3, 5]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
2770,"[5, 3, 0, 0, 1]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'InversePunisher']"
2771,"[2, 0, 3, 4, 3]",200.0,"['FirstByDavis', 'OnceBitten', 'InversePunisher']"
2772,"[3, 0, 3, 2, 4]",200.0,"['FirstByDavis', 'OnceBitten', 'InversePunisher']"
2773,"[5, 2, 1, 3, 1]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
2774,"[0, 5, 1, 0, 1]",200.0,"['ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
2775,"[1, 1, 1, 3, 1]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
2776,"[2, 5, 0, 3, 1]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'InversePunisher']"
2777,"[5, 2, 0, 0, 3]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'InversePunisher']"
2778,"[5, 3, 2, 3, 5]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
2779,"[3, 5, 1, 0, 0]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten']"
2780,"[0, 1, 4, 3, 4]",200.0,"['ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
2781,"[0, 4, 1, 2, 2]",200.0,"['ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
2782,"[3, 2, 1, 3, 4]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
2783,"[3, 1, 3, 1, 2]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
2784,"[0, 5, 1, 2, 5]",200.0,"['ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
2785,"[4, 5, 3, 2, 0]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
2786,"[1, 5, 2, 1, 3]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
2787,"[1, 3, 4, 5, 5]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
2788,"[3, 2, 3, 5, 2]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
2789,"[2, 0, 1, 3, 2]",200.0,"['FirstByDavis', 'OnceBitten', 'InversePunisher']"
2790,"[3, 2, 4, 2, 1]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
2791,"[0, 0, 0, 4, 1]",200.0,['InversePunisher']
2792,"[2, 3, 0, 3, 4]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'InversePunisher']"
2793,"[4, 2, 2, 3, 4]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
2794,"[5, 4, 4, 3, 1]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
2795,"[4, 1, 5, 1, 5]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
2796,"[5, 5, 2, 0, 2]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
2797,"[5, 5, 2, 0, 1]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
2798,"[5, 2, 2, 5, 2]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
2799,"[4, 3, 4, 2, 5]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
2800,"[5, 3, 4, 4, 0]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
2801,"[4, 0, 4, 1, 2]",200.0,"['FirstByDavis', 'OnceBitten', 'InversePunisher']"
2802,"[2, 2, 3, 2, 4]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
2803,"[3, 1, 0, 1, 0]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'InversePunisher']"
2804,"[0, 3, 2, 1, 5]",200.0,"['ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
2805,"[5, 0, 3, 4, 3]",200.0,"['FirstByDavis', 'OnceBitten', 'InversePunisher']"
2806,"[0, 1, 4, 3, 5]",200.0,"['ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
2807,"[5, 5, 0, 4, 1]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'InversePunisher']"
2808,"[3, 1, 3, 3, 1]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
2809,"[0, 0, 3, 1, 5]",200.0,"['OnceBitten', 'InversePunisher']"
2810,"[2, 1, 4, 1, 4]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
2811,"[0, 3, 2, 4, 3]",200.0,"['ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
2812,"[5, 4, 3, 2, 0]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
2813,"[2, 4, 4, 0, 5]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
2814,"[2, 5, 0, 2, 2]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'InversePunisher']"
2815,"[0, 3, 3, 4, 3]",200.0,"['ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
2816,"[1, 1, 3, 2, 3]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
2817,"[4, 3, 4, 5, 5]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
2818,"[5, 0, 5, 1, 1]",200.0,"['FirstByDavis', 'OnceBitten', 'InversePunisher']"
2819,"[4, 2, 2, 5, 5]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
2820,"[3, 3, 4, 4, 2]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
2821,"[5, 5, 0, 5, 3]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'InversePunisher']"
2822,"[5, 2, 1, 4, 5]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
2823,"[2, 3, 4, 1, 3]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
2824,"[2, 4, 3, 0, 3]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
2825,"[4, 3, 1, 5, 2]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
2826,"[4, 4, 1, 3, 5]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
2827,"[1, 1, 5, 4, 3]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
2828,"[4, 4, 5, 3, 5]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
2829,"[4, 5, 1, 2, 1]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
2830,"[0, 0, 3, 2, 3]",200.0,"['OnceBitten', 'InversePunisher']"
2831,"[5, 3, 0, 5, 5]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'InversePunisher']"
2832,"[0, 1, 3, 3, 1]",200.0,"['ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
2833,"[4, 5, 2, 3, 0]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
2834,"[5, 0, 3, 3, 5]",200.0,"['FirstByDavis', 'OnceBitten', 'InversePunisher']"
2835,"[4, 4, 1, 2, 3]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
2836,"[0, 5, 4, 1, 1]",200.0,"['ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
2837,"[3, 1, 4, 0, 2]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
2838,"[2, 0, 0, 4, 0]",200.0,"['FirstByDavis', 'InversePunisher']"
2839,"[1, 0, 2, 3, 5]",200.0,"['FirstByDavis', 'OnceBitten', 'InversePunisher']"
2840,"[3, 2, 4, 2, 3]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
2841,"[0, 1, 5, 0, 5]",200.0,"['ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
2842,"[5, 5, 2, 3, 4]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
2843,"[0, 1, 0, 3, 2]",200.0,"['ContriteTitForTat', 'InversePunisher']"
2844,"[4, 4, 4, 1, 1]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
2845,"[4, 4, 3, 5, 4]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
2846,"[3, 1, 4, 4, 5]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
2847,"[4, 2, 0, 1, 1]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'InversePunisher']"
2848,"[5, 3, 3, 4, 1]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
2849,"[1, 2, 5, 2, 0]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
2850,"[5, 3, 0, 2, 0]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'InversePunisher']"
2851,"[2, 2, 4, 5, 5]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
2852,"[4, 1, 4, 2, 0]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
2853,"[1, 5, 5, 0, 5]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
2854,"[1, 3, 4, 1, 3]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
2855,"[1, 3, 2, 0, 2]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
2856,"[0, 5, 0, 2, 3]",200.0,"['ContriteTitForTat', 'InversePunisher']"
2857,"[1, 5, 0, 4, 0]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'InversePunisher']"
2858,"[0, 3, 0, 5, 3]",200.0,"['ContriteTitForTat', 'InversePunisher']"
2859,"[3, 1, 4, 0, 0]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten']"
2860,"[5, 0, 0, 3, 4]",200.0,"['FirstByDavis', 'InversePunisher']"
2861,"[2, 0, 5, 4, 0]",200.0,"['FirstByDavis', 'OnceBitten', 'InversePunisher']"
2862,"[2, 1, 2, 5, 3]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
2863,"[2, 1, 0, 0, 2]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'InversePunisher']"
2864,"[0, 5, 5, 4, 2]",200.0,"['ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
2865,"[1, 3, 2, 5, 2]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
2866,"[0, 0, 4, 5, 5]",200.0,"['OnceBitten', 'InversePunisher']"
2867,"[0, 4, 4, 0, 4]",200.0,"['ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
2868,"[4, 2, 2, 4, 2]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
2869,"[3, 0, 0, 0, 2]",200.0,"['FirstByDavis', 'InversePunisher']"
2870,"[1, 4, 2, 0, 2]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
2871,"[1, 2, 2, 2, 0]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
2872,"[4, 4, 0, 1, 0]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'InversePunisher']"
2873,"[2, 5, 0, 5, 4]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'InversePunisher']"
2874,"[0, 5, 3, 5, 4]",200.0,"['ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
2875,"[5, 5, 2, 4, 5]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
2876,"[3, 3, 2, 4, 0]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
2877,"[4, 2, 5, 5, 0]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
2878,"[0, 3, 4, 0, 0]",200.0,"['ContriteTitForTat', 'OnceBitten']"
2879,"[3, 2, 0, 5, 2]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'InversePunisher']"
2880,"[2, 0, 3, 3, 4]",200.0,"['FirstByDavis', 'OnceBitten', 'InversePunisher']"
2881,"[2, 2, 1, 5, 3]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
2882,"[3, 5, 1, 4, 2]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
2883,"[4, 0, 3, 2, 4]",200.0,"['FirstByDavis', 'OnceBitten', 'InversePunisher']"
2884,"[3, 5, 0, 0, 0]",200.0,"['FirstByDavis', 'ContriteTitForTat']"
2885,"[5, 4, 1, 2, 1]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
2886,"[2, 5, 3, 3, 3]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
2887,"[3, 5, 5, 5, 3]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
2888,"[0, 0, 0, 4, 4]",200.0,['InversePunisher']
2889,"[4, 0, 0, 5, 4]",200.0,"['FirstByDavis', 'InversePunisher']"
2890,"[1, 3, 5, 0, 4]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
2891,"[1, 5, 3, 4, 3]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
2892,"[4, 0, 4, 0, 2]",200.0,"['FirstByDavis', 'OnceBitten', 'InversePunisher']"
2893,"[1, 1, 3, 4, 4]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
2894,"[4, 0, 5, 1, 5]",200.0,"['FirstByDavis', 'OnceBitten', 'InversePunisher']"
2895,"[3, 3, 3, 5, 5]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
2896,"[4, 0, 4, 4, 3]",200.0,"['FirstByDavis', 'OnceBitten', 'InversePunisher']"
2897,"[5, 2, 5, 4, 2]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
2898,"[5, 3, 2, 5, 5]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
2899,"[1, 3, 1, 1, 2]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
2900,"[1, 4, 5, 1, 3]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
2901,"[0, 5, 0, 4, 3]",200.0,"['ContriteTitForTat', 'InversePunisher']"
2902,"[0, 5, 1, 2, 2]",200.0,"['ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
2903,"[0, 0, 0, 3, 1]",200.0,['InversePunisher']
2904,"[4, 1, 2, 2, 3]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
2905,"[0, 2, 3, 5, 3]",200.0,"['ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
