,composition,gd_slot,gd_k,gd_n,gd_m,coop_rate,winning_strategy
2550,"[0, 4, 2, 3, 4]",3,3,1,1,118.55621301775147,"['ContriteTitForTat', 'InversePunisher']"
2551,"[2, 5, 3, 4, 5]",4,5,2,2,151.4819944598338,['FirstByDavis']
2552,"[0, 4, 3, 4, 4]",2,3,3,3,163.65333333333334,['InversePunisher']
2553,"[2, 3, 1, 0, 4]",1,2,4,4,150.08,['InversePunisher']
2554,"[5, 0, 0, 4, 0]",0,5,5,5,136.2962962962963,['InversePunisher']
2555,"[2, 5, 4, 2, 3]",1,5,1,1,95.17578125,['InversePunisher']
2556,"[5, 4, 1, 1, 3]",0,5,2,2,135.6122448979592,['InversePunisher']
2557,"[0, 0, 0, 4, 2]",3,4,3,3,115.11111111111111,['InversePunisher']
2558,"[4, 5, 2, 0, 4]",0,4,4,4,168.37333333333333,['InversePunisher']
2559,"[0, 4, 4, 5, 2]",0,0,5,5,200.0,"['ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
2560,"[5, 0, 5, 4, 2]",0,1,1,1,94.84375,['InversePunisher']
2561,"[4, 5, 4, 2, 4]",4,4,2,2,161.00831024930747,['FirstByDavis']
2562,"[0, 1, 1, 5, 0]",3,5,3,3,146.12244897959184,['ContriteTitForTat']
2563,"[1, 4, 2, 3, 2]",1,3,4,4,150.83333333333334,['InversePunisher']
2564,"[3, 2, 2, 5, 2]",0,1,5,5,172.23469387755102,['InversePunisher']
2565,"[1, 5, 3, 1, 1]",1,2,1,1,60.247933884297524,['InversePunisher']
2566,"[0, 3, 1, 5, 2]",1,3,2,2,141.1404958677686,['InversePunisher']
2567,"[1, 5, 1, 1, 1]",4,1,3,3,183.97530864197532,"['FirstByDavis', 'InversePunisher']"
2568,"[2, 2, 0, 5, 1]",1,2,4,4,158.88,['InversePunisher']
2569,"[2, 5, 5, 1, 3]",4,3,5,5,183.79296875,['FirstByDavis']
2570,"[2, 2, 1, 0, 0]",2,1,1,1,128.88,['ContriteTitForTat']
2571,"[2, 2, 0, 3, 1]",0,0,2,2,146.0625,['InversePunisher']
2572,"[1, 2, 2, 3, 4]",4,4,3,3,153.72222222222223,['FirstByDavis']
2573,"[4, 4, 4, 0, 5]",2,4,4,4,161.439446366782,['InversePunisher']
2574,"[4, 1, 5, 1, 3]",0,2,5,5,174.0612244897959,['InversePunisher']
2575,"[4, 2, 3, 3, 3]",0,4,1,1,107.80444444444444,"['ContriteTitForTat', 'InversePunisher']"
2576,"[1, 5, 0, 4, 5]",1,5,2,2,126.04444444444445,['FirstByDavis']
2577,"[1, 0, 0, 5, 4]",3,5,3,3,120.7,['FirstByDavis']
2578,"[0, 2, 3, 5, 4]",1,0,4,4,174.85714285714286,['InversePunisher']
2579,"[4, 0, 5, 5, 2]",2,5,5,5,149.6875,['FirstByDavis']
2580,"[3, 4, 1, 5, 5]",2,1,1,1,178.53086419753086,"['ContriteTitForTat', 'InversePunisher']"
2581,"[4, 5, 2, 3, 5]",3,3,2,2,166.21883656509695,['FirstByDavis']
2582,"[4, 3, 3, 5, 4]",4,4,3,3,165.29639889196676,['FirstByDavis']
2583,"[5, 5, 4, 2, 0]",3,1,4,4,184.4140625,['FirstByDavis']
2584,"[4, 4, 4, 3, 3]",1,4,5,5,169.28395061728395,['FirstByDavis']
2585,"[4, 4, 2, 3, 3]",0,4,1,1,112.71875,"['ContriteTitForTat', 'InversePunisher']"
2586,"[4, 0, 5, 1, 2]",2,5,2,2,112.98611111111111,['FirstByDavis']
2587,"[2, 5, 3, 5, 0]",0,1,3,3,180.0888888888889,['InversePunisher']
2588,"[3, 0, 1, 5, 1]",3,5,4,4,136.7,['InversePunisher']
2589,"[5, 0, 1, 0, 5]",0,5,5,5,147.10743801652893,['InversePunisher']
2590,"[1, 4, 3, 2, 0]",1,2,1,1,72.72,['InversePunisher']
2591,"[2, 0, 4, 0, 5]",4,2,2,2,138.84297520661158,['FirstByDavis']
2592,"[1, 5, 2, 2, 5]",3,2,3,3,178.4,"['FirstByDavis', 'InversePunisher']"
2593,"[3, 5, 4, 5, 3]",3,5,4,4,169.9625,['InversePunisher']
2594,"[5, 4, 0, 5, 4]",3,5,5,5,161.4506172839506,['FirstByDavis']
2595,"[0, 4, 1, 4, 3]",3,4,1,1,89.13888888888889,"['ContriteTitForTat', 'InversePunisher']"
2596,"[1, 1, 2, 3, 2]",3,3,2,2,142.4814814814815,['FirstByDavis']
2597,"[4, 1, 3, 5, 0]",2,3,3,3,153.77514792899407,['FirstByDavis']
2598,"[1, 1, 3, 5, 4]",4,1,4,4,160.83673469387756,['InversePunisher']
2599,"[5, 5, 1, 3, 5]",1,5,5,5,157.70083102493075,['FirstByDavis']
2600,"[4, 3, 5, 4, 1]",0,4,1,1,117.20415224913495,"['ContriteTitForTat', 'InversePunisher']"
2601,"[4, 5, 2, 4, 3]",1,5,2,2,140.83333333333334,['FirstByDavis']
2602,"[5, 1, 3, 2, 3]",0,5,3,3,151.27551020408163,['InversePunisher']
2603,"[5, 3, 1, 5, 0]",0,2,4,4,153.39285714285714,['InversePunisher']
2604,"[3, 2, 1, 5, 1]",4,1,5,5,186.33333333333334,['FirstByDavis']
2605,"[1, 5, 5, 2, 1]",1,4,1,1,83.23979591836735,['InversePunisher']
2606,"[4, 2, 2, 3, 0]",0,2,2,2,139.04132231404958,['InversePunisher']
2607,"[2, 3, 5, 0, 1]",4,0,3,3,189.22314049586777,['FirstByDavis']
2608,"[3, 1, 1, 0, 4]",4,2,4,4,147.20987654320987,['FirstByDavis']
2609,"[0, 1, 3, 0, 4]",4,3,5,5,177.5625,['GeneralizedDefector']
2610,"[0, 1, 4, 1, 5]",3,1,1,1,165.40495867768595,"['ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
2611,"[0, 4, 1, 2, 2]",4,2,2,2,159.01234567901236,['InversePunisher']
2612,"[0, 4, 3, 3, 3]",4,2,3,3,170.28402366863907,['InversePunisher']
2613,"[1, 5, 1, 5, 4]",2,1,4,4,188.28515625,['InversePunisher']
2614,"[4, 4, 4, 5, 0]",0,2,5,5,176.80276816608998,['InversePunisher']
2615,"[5, 1, 5, 4, 2]",3,4,1,1,117.82698961937716,"['ContriteTitForTat', 'InversePunisher']"
2616,"[5, 4, 4, 5, 3]",2,0,2,2,155.5374149659864,['FirstByDavis']
2617,"[1, 1, 5, 3, 2]",2,5,3,3,131.66666666666666,['FirstByDavis']
2618,"[4, 5, 2, 5, 5]",3,5,4,4,165.58956916099774,['InversePunisher']
2619,"[5, 5, 4, 2, 5]",0,1,5,5,174.93197278911563,['InversePunisher']
2620,"[5, 0, 0, 1, 3]",0,5,1,1,39.75308641975309,['InversePunisher']
2621,"[3, 3, 2, 5, 3]",0,1,2,2,160.70703125,['InversePunisher']
2622,"[2, 1, 3, 0, 5]",0,2,3,3,171.70247933884298,['InversePunisher']
2623,"[5, 3, 3, 3, 0]",3,1,4,4,172.49489795918367,['FirstByDavis']
2624,"[4, 4, 4, 0, 2]",4,2,5,5,184.9387755102041,['FirstByDavis']
2625,"[0, 2, 1, 4, 2]",3,2,1,1,62.02469135802469,"['ContriteTitForTat', 'InversePunisher']"
2626,"[3, 2, 5, 2, 5]",0,3,2,2,167.0726643598616,['InversePunisher']
2627,"[0, 3, 1, 4, 5]",1,1,3,3,155.37278106508876,['InversePunisher']
2628,"[4, 3, 1, 4, 0]",1,3,4,4,155.33333333333334,['InversePunisher']
2629,"[5, 5, 5, 1, 1]",0,5,5,5,179.0484429065744,['InversePunisher']
2630,"[0, 5, 2, 2, 5]",3,2,1,1,147.08163265306123,"['ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
2631,"[5, 0, 1, 2, 2]",3,1,2,2,153.72,['FirstByDavis']
2632,"[0, 1, 0, 3, 1]",3,2,3,3,130.4,['InversePunisher']
2633,"[1, 2, 5, 3, 0]",1,0,4,4,178.0495867768595,['InversePunisher']
2634,"[1, 1, 0, 1, 4]",4,4,5,5,144.73469387755102,['FirstByDavis']
2635,"[5, 2, 4, 5, 3]",0,0,1,1,108.83656509695291,"['ContriteTitForTat', 'InversePunisher']"
2636,"[1, 4, 5, 3, 3]",1,4,2,2,154.96875,['FirstByDavis']
2637,"[5, 3, 4, 2, 2]",0,5,3,3,161.1328125,['InversePunisher']
2638,"[4, 2, 4, 3, 3]",0,4,4,4,167.59375,['InversePunisher']
2639,"[3, 2, 1, 4, 5]",4,5,5,5,157.33333333333334,['FirstByDavis']
2640,"[3, 2, 2, 5, 0]",0,2,1,1,112.72916666666667,"['ContriteTitForTat', 'InversePunisher']"
2641,"[1, 1, 0, 5, 4]",4,4,2,2,124.0,['FirstByDavis']
2642,"[2, 4, 2, 2, 1]",1,4,3,3,145.1900826446281,['FirstByDavis']
2643,"[3, 4, 5, 3, 1]",0,3,4,4,179.140625,['InversePunisher']
2644,"[2, 4, 5, 1, 2]",2,0,5,5,159.18367346938774,['FirstByDavis']
2645,"[5, 5, 5, 2, 3]",0,5,1,1,112.75,"['ContriteTitForTat', 'InversePunisher']"
2646,"[3, 0, 3, 1, 5]",2,1,2,2,140.375,['FirstByDavis']
2647,"[5, 5, 3, 3, 0]",2,1,3,3,166.15625,['FirstByDavis']
2648,"[3, 5, 2, 2, 1]",1,5,4,4,146.50887573964496,['InversePunisher']
2649,"[2, 4, 1, 4, 1]",1,4,5,5,152.77777777777777,['FirstByDavis']
2650,"[3, 1, 2, 4, 0]",0,3,1,1,98.27,"['ContriteTitForTat', 'InversePunisher']"
2651,"[1, 3, 2, 3, 2]",3,3,2,2,151.62809917355372,['FirstByDavis']
2652,"[3, 5, 3, 4, 4]",0,3,3,3,174.60387811634348,['InversePunisher']
2653,"[4, 1, 4, 1, 1]",2,2,4,4,142.11570247933884,['InversePunisher']
2654,"[3, 2, 3, 3, 4]",4,4,5,5,168.85333333333332,['FirstByDavis']
2655,"[5, 1, 5, 2, 3]",0,1,1,1,94.84375,"['ContriteTitForTat', 'InversePunisher']"
2656,"[5, 2, 3, 5, 4]",1,2,2,2,175.13573407202216,['FirstByDavis']
2657,"[3, 4, 0, 4, 3]",4,3,3,3,161.8265306122449,['FirstByDavis']
2658,"[4, 4, 2, 0, 0]",0,4,4,4,172.16,['ContriteTitForTat']
2659,"[0, 3, 3, 4, 4]",4,1,5,5,172.46938775510205,['InversePunisher']
2660,"[2, 2, 5, 3, 1]",2,5,1,1,76.50887573964496,"['ContriteTitForTat', 'InversePunisher']"
2661,"[0, 3, 2, 0, 1]",1,3,2,2,134.83333333333334,['InversePunisher']
2662,"[0, 3, 5, 4, 1]",3,4,3,3,170.6508875739645,['InversePunisher']
2663,"[2, 2, 4, 1, 3]",2,4,4,4,148.27777777777777,['InversePunisher']
2664,"[2, 3, 0, 3, 5]",1,2,5,5,160.1656804733728,['FirstByDavis']
2665,"[1, 4, 4, 3, 2]",2,4,1,1,102.42857142857143,"['ContriteTitForTat', 'InversePunisher']"
2666,"[4, 4, 2, 0, 3]",4,1,2,2,156.4023668639053,['FirstByDavis']
2667,"[4, 2, 1, 3, 5]",0,4,3,3,153.88444444444445,['InversePunisher']
2668,"[1, 5, 2, 1, 3]",3,0,4,4,188.72916666666666,['InversePunisher']
2669,"[1, 4, 3, 5, 3]",3,5,5,5,170.8984375,['FirstByDavis']
2670,"[4, 1, 5, 5, 1]",0,1,1,1,112.765625,"['ContriteTitForTat', 'InversePunisher']"
2671,"[5, 3, 2, 5, 5]",4,2,2,2,148.0375,['FirstByDavis']
2672,"[1, 0, 2, 4, 1]",3,4,3,3,143.625,['FirstByDavis']
2673,"[3, 1, 4, 2, 5]",2,4,4,4,151.2711111111111,['InversePunisher']
2674,"[4, 1, 3, 4, 1]",3,2,5,5,164.80473372781066,['FirstByDavis']
2675,"[3, 5, 3, 5, 2]",1,0,1,1,104.98456790123457,['InversePunisher']
2676,"[5, 3, 4, 4, 3]",0,5,2,2,151.92520775623268,['InversePunisher']
2677,"[1, 5, 2, 2, 2]",1,5,3,3,140.34722222222223,['FirstByDavis']
2678,"[1, 2, 5, 1, 3]",1,2,4,4,178.13888888888889,['InversePunisher']
2679,"[4, 4, 0, 5, 1]",3,3,5,5,158.0612244897959,['FirstByDavis']
2680,"[5, 1, 5, 5, 5]",0,1,1,1,116.33786848072562,"['ContriteTitForTat', 'InversePunisher']"
2681,"[0, 0, 1, 4, 1]",2,1,2,2,158.05555555555554,['InversePunisher']
2682,"[3, 0, 1, 4, 5]",2,1,3,3,181.75147928994082,"['FirstByDavis', 'InversePunisher']"
2683,"[2, 0, 5, 5, 0]",3,4,4,4,165.97222222222223,['FirstByDavis']
2684,"[3, 4, 1, 0, 3]",4,3,5,5,171.0909090909091,['FirstByDavis']
2685,"[3, 5, 4, 2, 0]",0,3,1,1,123.69897959183673,"['ContriteTitForTat', 'InversePunisher']"
2686,"[1, 4, 0, 3, 0]",1,4,2,2,104.0,['FirstByDavis']
2687,"[4, 4, 0, 2, 4]",0,4,3,3,153.22448979591837,['InversePunisher']
2688,"[0, 5, 2, 1, 3]",4,3,4,4,175.4297520661157,['InversePunisher']
2689,"[4, 4, 3, 4, 2]",1,2,5,5,166.11764705882354,['FirstByDavis']
2690,"[5, 5, 4, 0, 4]",1,3,1,1,105.27777777777777,['InversePunisher']
2691,"[5, 1, 4, 5, 5]",0,4,2,2,151.0125,['InversePunisher']
2692,"[2, 0, 4, 1, 3]",2,3,3,3,128.96,['FirstByDavis']
2693,"[1, 2, 4, 1, 4]",4,4,4,4,169.88888888888889,['InversePunisher']
2694,"[0, 5, 5, 3, 2]",4,2,5,5,188.45333333333335,['InversePunisher']
2695,"[4, 4, 4, 2, 5]",3,2,1,1,160.42659279778394,"['ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
2696,"[5, 5, 4, 4, 1]",4,0,2,2,188.71745152354572,['FirstByDavis']
2697,"[0, 5, 0, 5, 2]",4,2,3,3,171.63888888888889,['InversePunisher']
2698,"[4, 0, 5, 3, 3]",2,4,4,4,140.3111111111111,['InversePunisher']
2699,"[5, 3, 2, 2, 0]",1,2,5,5,163.20833333333334,['FirstByDavis']
2700,"[3, 4, 4, 5, 1]",0,3,1,1,135.82698961937717,"['ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
2701,"[5, 0, 3, 0, 0]",4,0,2,2,200.0,"['FirstByDavis', 'OnceBitten']"
2702,"[1, 5, 3, 5, 3]",1,5,3,3,151.83391003460207,['FirstByDavis']
2703,"[1, 5, 4, 2, 0]",2,3,4,4,160.36111111111111,['InversePunisher']
2704,"[4, 5, 2, 0, 4]",4,4,5,5,172.35555555555555,['FirstByDavis']
2705,"[2, 5, 1, 3, 4]",0,2,1,1,150.34666666666666,"['ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
2706,"[5, 3, 4, 3, 4]",4,3,2,2,159.0803324099723,['FirstByDavis']
2707,"[5, 3, 5, 5, 1]",0,5,3,3,164.5983379501385,['InversePunisher']
2708,"[4, 5, 4, 2, 0]",3,2,4,4,184.4,['FirstByDavis']
2709,"[4, 0, 1, 5, 5]",1,0,5,5,200.0,"['FirstByDavis', 'OnceBitten', 'InversePunisher']"
2710,"[1, 4, 2, 2, 1]",1,3,1,1,72.68,['InversePunisher']
2711,"[3, 4, 5, 5, 0]",2,5,2,2,138.13148788927336,['FirstByDavis']
2712,"[4, 3, 2, 4, 4]",2,2,3,3,175.41868512110727,"['FirstByDavis', 'InversePunisher']"
2713,"[1, 1, 3, 2, 1]",2,3,4,4,142.484375,['InversePunisher']
2714,"[2, 3, 4, 4, 2]",3,4,5,5,174.52444444444444,['FirstByDavis']
2715,"[2, 4, 5, 3, 4]",2,1,1,1,104.79938271604938,"['ContriteTitForTat', 'InversePunisher']"
2716,"[0, 0, 4, 2, 3]",4,2,2,2,153.1851851851852,['InversePunisher']
2717,"[1, 4, 1, 0, 3]",1,4,3,3,134.02469135802468,['FirstByDavis']
2718,"[5, 5, 4, 2, 5]",2,2,4,4,167.19274376417235,['InversePunisher']
2719,"[4, 5, 0, 5, 0]",1,5,5,5,144.89795918367346,['FirstByDavis']
2720,"[4, 2, 3, 0, 2]",1,2,1,1,134.67768595041323,['InversePunisher']
2721,"[5, 3, 4, 4, 3]",3,3,2,2,159.0803324099723,['FirstByDavis']
2722,"[4, 4, 5, 4, 2]",3,4,3,3,170.6814404432133,['FirstByDavis']
2723,"[3, 3, 1, 2, 4]",2,0,4,4,184.9526627218935,['InversePunisher']
2724,"[1, 3, 5, 2, 5]",0,1,5,5,192.44921875,['InversePunisher']
2725,"[4, 4, 3, 0, 4]",2,2,1,1,128.64,"['ContriteTitForTat', 'InversePunisher']"
2726,"[1, 2, 5, 4, 0]",3,2,2,2,155.88888888888889,['FirstByDavis']
2727,"[0, 5, 2, 3, 5]",2,2,3,3,175.1822222222222,['InversePunisher']
2728,"[5, 3, 2, 3, 1]",0,3,4,4,158.39285714285714,['InversePunisher']
2729,"[3, 3, 0, 3, 3]",1,1,5,5,157.125,['FirstByDavis']
2730,"[2, 3, 0, 5, 4]",3,5,1,1,83.34183673469387,"['ContriteTitForTat', 'InversePunisher']"
2731,"[4, 2, 4, 2, 3]",0,4,2,2,153.63555555555556,['InversePunisher']
2732,"[3, 3, 3, 0, 4]",1,3,3,3,161.58579881656806,['FirstByDavis']
2733,"[2, 1, 0, 2, 0]",3,0,4,4,145.68,['FirstByDavis']
2734,"[2, 4, 2, 0, 2]",1,4,5,5,155.36,['FirstByDavis']
2735,"[4, 0, 5, 0, 1]",0,4,1,1,72.44,['InversePunisher']
2736,"[3, 3, 2, 2, 2]",1,3,2,2,147.95833333333334,['FirstByDavis']
2737,"[3, 2, 3, 3, 5]",0,2,3,3,168.828125,['InversePunisher']
2738,"[2, 0, 5, 3, 0]",0,2,4,4,178.24,['InversePunisher']
2739,"[3, 5, 3, 4, 5]",3,4,5,5,175.95,['FirstByDavis']
2740,"[0, 3, 3, 3, 1]",1,3,1,1,98.3,['InversePunisher']
2741,"[3, 0, 3, 0, 0]",0,3,2,2,150.0,['GeneralizedDefector']
2742,"[3, 5, 0, 4, 0]",1,5,3,3,127.15277777777777,['FirstByDavis']
2743,"[0, 2, 2, 3, 0]",4,0,4,4,200.0,"['ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
2744,"[0, 1, 4, 5, 5]",2,4,5,5,158.77333333333334,['InversePunisher']
2745,"[5, 4, 2, 2, 4]",0,5,1,1,99.8961937716263,"['ContriteTitForTat', 'InversePunisher']"
2746,"[4, 5, 1, 5, 3]",2,1,2,2,186.07716049382717,['FirstByDavis']
2747,"[0, 3, 1, 5, 4]",1,2,3,3,155.37278106508876,['InversePunisher']
2748,"[1, 1, 5, 2, 5]",2,5,4,4,141.04591836734693,['InversePunisher']
2749,"[4, 5, 5, 1, 4]",2,0,5,5,164.61218836565098,['FirstByDavis']
2750,"[4, 1, 5, 2, 4]",4,1,1,1,113.328125,"['ContriteTitForTat', 'InversePunisher']"
2751,"[5, 3, 1, 3, 4]",4,2,2,2,146.984375,['FirstByDavis']
2752,"[4, 4, 4, 2, 5]",4,0,3,3,163.35180055401662,['FirstByDavis']
2753,"[2, 5, 3, 0, 4]",1,5,4,4,152.44897959183675,['InversePunisher']
2754,"[5, 2, 1, 5, 0]",0,2,5,5,157.45562130177515,['InversePunisher']
2755,"[3, 4, 5, 1, 2]",2,4,1,1,89.71111111111111,"['ContriteTitForTat', 'InversePunisher']"
2756,"[0, 0, 2, 4, 5]",3,2,2,2,133.55371900826447,['InversePunisher']
2757,"[4, 5, 4, 3, 5]",3,2,3,3,176.89795918367346,"['FirstByDavis', 'InversePunisher']"
2758,"[3, 4, 2, 3, 2]",3,3,4,4,171.5612244897959,['InversePunisher']
2759,"[4, 5, 5, 5, 1]",2,5,5,5,165.4625,['FirstByDavis']
2760,"[2, 2, 4, 0, 0]",1,1,1,1,113.375,['OnceBitten']
2761,"[4, 2, 2, 3, 5]",0,4,2,2,149.15625,['InversePunisher']
2762,"[0, 1, 1, 4, 1]",4,1,3,3,174.20408163265307,['InversePunisher']
2763,"[3, 0, 0, 2, 0]",3,2,4,4,134.4,['FirstByDavis']
2764,"[3, 4, 0, 1, 3]",1,0,5,5,144.39669421487602,['FirstByDavis']
2765,"[4, 3, 1, 5, 1]",0,4,1,1,102.26530612244898,"['ContriteTitForTat', 'InversePunisher']"
2766,"[3, 4, 5, 3, 5]",3,3,2,2,170.93,['FirstByDavis']
2767,"[2, 3, 0, 4, 4]",4,4,3,3,148.59171597633136,['FirstByDavis']
2768,"[5, 4, 2, 3, 0]",0,5,4,4,162.14285714285714,['InversePunisher']
2769,"[2, 4, 4, 2, 4]",2,2,5,5,165.875,['FirstByDavis']
2770,"[1, 1, 1, 4, 5]",3,1,1,1,89.38888888888889,"['ContriteTitForTat', 'InversePunisher']"
2771,"[0, 3, 0, 2, 5]",4,5,2,2,116.95,['InversePunisher']
2772,"[3, 2, 3, 5, 1]",3,3,3,3,153.8265306122449,['FirstByDavis']
2773,"[3, 4, 5, 5, 2]",1,4,4,4,167.9556786703601,['InversePunisher']
2774,"[4, 3, 0, 5, 2]",4,2,5,5,176.76530612244898,['FirstByDavis']
2775,"[4, 5, 1, 3, 1]",3,3,1,1,124.20408163265306,"['ContriteTitForTat', 'InversePunisher']"
2776,"[0, 4, 1, 3, 5]",1,3,2,2,134.76923076923077,['InversePunisher']
2777,"[2, 2, 1, 2, 1]",0,0,3,3,162.125,['InversePunisher']
2778,"[3, 0, 4, 0, 1]",0,3,4,4,172.0625,['InversePunisher']
2779,"[4, 4, 0, 4, 3]",0,1,5,5,165.65333333333334,['InversePunisher']
2780,"[4, 5, 2, 4, 5]",1,1,1,1,113.1625,['InversePunisher']
2781,"[5, 4, 5, 5, 2]",0,5,2,2,157.2562358276644,['InversePunisher']
2782,"[2, 3, 3, 0, 1]",4,1,3,3,185.53086419753086,['FirstByDavis']
2783,"[2, 4, 3, 2, 0]",2,3,4,4,162.36363636363637,['InversePunisher']
2784,"[4, 5, 2, 0, 4]",4,4,5,5,172.35555555555555,['FirstByDavis']
2785,"[5, 1, 2, 5, 5]",0,2,1,1,104.55246913580247,"['ContriteTitForTat', 'InversePunisher']"
2786,"[0, 4, 2, 2, 1]",4,1,2,2,179.50617283950618,['InversePunisher']
2787,"[1, 4, 4, 3, 0]",0,1,3,3,188.83333333333334,['InversePunisher']
2788,"[2, 4, 0, 5, 5]",4,4,4,4,153.984375,['InversePunisher']
2789,"[2, 3, 5, 1, 5]",4,5,5,5,174.51171875,['FirstByDavis']
2790,"[3, 0, 4, 5, 5]",3,5,1,1,100.39792387543253,['InversePunisher']
2791,"[2, 3, 4, 1, 1]",1,1,2,2,154.28099173553719,['FirstByDavis']
2792,"[5, 4, 2, 3, 4]",1,3,3,3,157.7037037037037,['FirstByDavis']
2793,"[2, 2, 1, 0, 1]",0,1,4,4,167.0,['InversePunisher']
2794,"[1, 2, 1, 5, 5]",3,1,5,5,157.44897959183675,['FirstByDavis']
2795,"[0, 3, 1, 2, 1]",3,2,1,1,102.28571428571429,"['ContriteTitForTat', 'InversePunisher']"
2796,"[5, 4, 1, 4, 5]",1,4,2,2,150.27146814404432,['FirstByDavis']
2797,"[5, 5, 5, 2, 2]",0,5,3,3,167.86703601108033,['InversePunisher']
2798,"[2, 4, 5, 4, 0]",3,4,4,4,176.42666666666668,['FirstByDavis']
2799,"[0, 2, 4, 2, 2]",2,3,5,5,154.0,['InversePunisher']
2800,"[5, 0, 5, 5, 1]",2,5,1,1,95.625,['InversePunisher']
2801,"[1, 5, 3, 5, 3]",3,5,2,2,149.29065743944636,['FirstByDavis']
2802,"[5, 5, 2, 0, 0]",2,1,3,3,171.22222222222223,['FirstByDavis']
2803,"[5, 3, 1, 0, 4]",1,2,4,4,157.68047337278105,['InversePunisher']
2804,"[1, 1, 4, 5, 2]",3,4,5,5,167.89940828402368,['FirstByDavis']
2805,"[3, 3, 3, 2, 5]",4,5,1,1,95.33203125,"['ContriteTitForTat', 'InversePunisher']"
2806,"[1, 3, 0, 3, 4]",1,3,2,2,136.4297520661157,['FirstByDavis']
2807,"[5, 2, 3, 0, 3]",1,2,3,3,172.07100591715977,"['FirstByDavis', 'InversePunisher']"
2808,"[2, 3, 0, 4, 1]",0,2,4,4,167.46,['InversePunisher']
2809,"[5, 5, 5, 1, 3]",0,5,5,5,177.46537396121883,['InversePunisher']
2810,"[1, 2, 4, 4, 0]",2,4,1,1,81.52066115702479,"['ContriteTitForTat', 'InversePunisher']"
2811,"[0, 2, 0, 1, 0]",1,2,2,2,92.88888888888889,['InversePunisher']
2812,"[4, 4, 2, 2, 0]",3,1,3,3,174.77777777777777,['FirstByDavis']
2813,"[0, 5, 2, 3, 3]",4,2,4,4,173.67455621301775,['InversePunisher']
2814,"[4, 3, 3, 5, 1]",3,5,5,5,167.08984375,['FirstByDavis']
2815,"[5, 5, 2, 2, 4]",4,4,1,1,121.74074074074075,"['ContriteTitForTat', 'InversePunisher']"
2816,"[3, 0, 3, 0, 4]",4,1,2,2,137.2,['FirstByDavis']
2817,"[3, 1, 3, 5, 5]",2,1,3,3,162.65051903114187,"['FirstByDavis', 'InversePunisher']"
2818,"[5, 5, 0, 3, 1]",3,3,4,4,167.99489795918367,['InversePunisher']
2819,"[5, 1, 0, 5, 5]",1,1,5,5,187.2265625,['FirstByDavis']
2820,"[4, 3, 0, 4, 4]",4,4,1,1,108.39111111111112,"['ContriteTitForTat', 'InversePunisher']"
2821,"[3, 1, 0, 4, 0]",3,4,2,2,108.1875,['FirstByDavis']
2822,"[5, 0, 5, 4, 1]",3,4,3,3,162.24,['FirstByDavis']
2823,"[1, 5, 5, 5, 1]",4,1,4,4,192.16262975778545,['InversePunisher']
2824,"[0, 5, 5, 2, 2]",2,3,5,5,163.5969387755102,['InversePunisher']
2825,"[5, 1, 2, 1, 3]",0,5,1,1,68.36805555555556,"['ContriteTitForTat', 'InversePunisher']"
2826,"[3, 3, 3, 3, 1]",1,3,2,2,153.88165680473372,['FirstByDavis']
2827,"[4, 3, 2, 1, 5]",1,3,3,3,161.94666666666666,['FirstByDavis']
2828,"[3, 4, 1, 5, 0]",0,3,4,4,167.58579881656806,['InversePunisher']
2829,"[5, 1, 2, 5, 2]",0,5,5,5,159.66666666666666,['InversePunisher']
2830,"[2, 4, 3, 1, 3]",3,1,1,1,170.6094674556213,"['ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
2831,"[0, 1, 2, 2, 5]",4,3,2,2,126.85,['InversePunisher']
2832,"[3, 5, 2, 1, 2]",0,1,3,3,169.11242603550295,['InversePunisher']
2833,"[3, 1, 1, 1, 2]",0,1,4,4,151.390625,['InversePunisher']
2834,"[2, 3, 1, 3, 2]",2,0,5,5,185.31404958677686,['FirstByDavis']
2835,"[5, 5, 4, 0, 0]",2,4,1,1,103.16326530612245,['ContriteTitForTat']
2836,"[2, 4, 5, 0, 0]",1,3,2,2,151.07438016528926,['FirstByDavis']
2837,"[5, 2, 3, 3, 0]",1,2,3,3,172.07100591715977,"['FirstByDavis', 'InversePunisher']"
2838,"[4, 3, 0, 5, 5]",4,5,4,4,152.64705882352942,['InversePunisher']
2839,"[1, 3, 1, 5, 2]",4,2,5,5,177.40277777777777,['FirstByDavis']
2840,"[4, 1, 3, 3, 2]",3,3,1,1,119.21301775147928,"['ContriteTitForTat', 'InversePunisher']"
2841,"[4, 3, 0, 5, 3]",3,2,2,2,131.04444444444445,['FirstByDavis']
2842,"[5, 0, 4, 0, 2]",4,2,3,3,172.29752066115702,['FirstByDavis']
2843,"[2, 2, 1, 4, 0]",0,0,4,4,167.11111111111111,['InversePunisher']
2844,"[3, 3, 5, 0, 3]",2,5,5,5,155.33163265306123,['FirstByDavis']
